59
48.47
48.47
47.93
51.53
55.04
56.48
52.43
48.02
47.57
46.94
41.99
42.98
46.94
41
37.49
37.94
34.97
31.01
30.47
30.02
35.96
46.49
48.56
46.49
43.97
40.01
35.42
30.56
28.49
34.97
38.48
28.49
31.55
29.48
31.55
35.06
40.01
38.48
25.97
40.01
35.51
44.51
47.03
31.46
34.52
30.47
27.5
24.53
22.01
26.96
21.02
22.01
26.51
23
23.54
27.5
27.5
27.5
23
24.44
29.48
28.58
34.97
35.96
36.95
30.02
27.5
38.03
36.05
34.97
38.48
37.49
40.46
39.02
34.52
37.04
33.53
27.5
28.94
31.55
36.5
32
28.49
34.97
32.99
32
44.96
44.42
43.43
35.96
29.57
30.56
33.98
40.46
39.02
36.5
46.94
43.97
25.97
25.52
40.46
41.99
42.44
36.95
29.48
24.98
34.52
47.03
35.96
21.02
30.47
30.02
43.07
44.06
39.92
31.01
30.56
36.5
41.99
32.99
30.02
30.02
37.49
35.96
38.03
39.47
43.52
39.02
41
45.05
46.49
49.01
41.99
40.46
43.52
46.49
41.54
41.99
48.02
42.98
37.04
32
32.54
39.47
41
40.01
42.44
40.46
42.98
46.04
45.95
52.52
50.45
48.47
42.98
61.52
55.04
48.56
50.45
62.06
56.48
58.01
53.96
48.02
45.95
44.51
54.5
59.99
69.53
69.53
69.53
50.99
54.95
59
56.48
55.04
63.5
75.02
77.99
78.98
81.5
69.53
56.48
52.97
56.48
63.95
71.06
74.48
71.96
61.52
59.54
61.52
57.56
58.01
56.57
69.53
59
55.04
57.02
57.56
60.53
55.04
58.55
63.5
64.49
66.47
59.45
59.54
59
64.94
66.56
64.94
67.46
69.98
68.99
71.06
70.52
71.06
72.5
73.49
74.03
75.47
76.46
76.46
70.97
75.47
77.99
78.53
69.98
72.95
73.04
69.53
73.49
77.99
81.05
83.03
77.99
83.03
74.57
64.49
66.92
72.5
74.93
66.47
70.52
68.54
78.08
79.52
73.94
71.06
69.53
70.97
71.96
75.47
77
74.03
70.43
71.51
75.47
75.47
78.53
82.94
85.46
72.05
68.99
71.51
71.51
69.44
73.49
79.52
81.5
78.98
78.44
79.97
84.47
88.52
88.97
92.48
86
73.04
73.94
77.99
75.02
74.93
75.92
79.52
77.45
77.99
78.44
77.54
77.99
75.47
74.93
71.96
71.96
79.07
79.07
75.92
74.03
77.99
72.5
66.47
69.98
72.05
70.52
69.53
74.93
74.48
76.01
77
71.96
69.53
74.48
60.53
60.53
62.51
66.47
68.54
69.53
68
69.53
72.5
70.52
70.97
64.49
57.02
59.54
58.46
58.55
52.52
52.97
62.51
70.97
71.96
70.97
60.98
50
46.04
50
57.47
64.49
67.01
68
61.97
62.51
59
52.43
49.01
53.96
61.52
63.95
64.94
60.98
71.51
66.02
50.45
47.03
44.51
47.03
53.96
49.46
59.99
66.02
61.07
54.5
47.03
48.56
55.49
49.46
49.01
51.53
45.05
41.45
45.05
51.08
59
62.06
48.02
50.45
52.97
48.47
40.01
46.49
50.99
55.49
60.98
56.57
51.53
59
51.98
61.43
60.53
49.55
49.46
55.49
62.51
64.49
54.5
